Unnamed: 0,nan,nan.1,platform.obc.GPS.LastGpsTimeLog,platform.obc.GPS.UpdateGpsTimeLog[0:1],platform.obc.OBC.mramCorrectableErrorCount,platform.obc.OBC.mramNonCorrectableErrorCount,platform.obc.OBC.flashCorrectableErrorCount,platform.obc.OBC.flashNonCorrectableErrorCount,platform.obc.MagnetometerI2C.nackAddrCount,platform.obc.GPS.UpdateGpsTimeLog_1,platform.obc.GPS.UpdateGpsTimeLog_0,platform.obc.MagnetometerI2C.hwStateErrorCount,platform.obc.MagnetometerI2C.isrErrorCount,platform.obc.I2CBusA.nackAddrCount,platform.obc.I2CBusA.hwStateErrorCount,platform.obc.I2CBusA.isrErrorCount,platform.obc.I2CBusB.nackAddrCount,platform.obc.I2CBusB.hwStateErrorCount,platform.obc.I2CBusB.isrErrorCount,platform.obc.I2CBusC.nackAddrCount,platform.obc.I2CBusC.hwStateErrorCount,platform.obc.I2CBusC.isrErrorCount,platform.obc.GPSSerial.txFailures,platform.obc.GPSSerial.rxFailures,platform.obc.GPSSerial.framingErrors,platform.obc.GPSSerial.parityErrors,platform.obc.GPSSerial.overrunErrors,platform.BAT.status,platform.BAT.lastError,platform.BAT.autoResetCount,platform.BAT.brownOutResetCount,platform.EPS.status,platform.EPS.lastError,platform.EPS.softResetCount,platform.ADCS.fss1ErrorCodes,platform.ADCS.fss1ErrorCount,platform.ADCS.busCurrents[0],platform.ADCS.boardTemperature,platform.ADCS.detumbleCounter,platform.CMC.txPacketCount,platform.CMC.txOverrunErrorCount,platform.CMC.rxDtmfAndCounter,platform.CMC.rxPacketCount,platform.CMC.rxDroppedErrorCount,platform.CMC.rxCrcErrorCount,platform.CMC.rxOverrunErrorCount,platform.CMC.rxProtocolErrorCount,platform.CMC.temperatureSmps,platform.CMC.voltage3V3,platform.CMC.current3V3,payload.GMOD.DP_GMODMSPTemp,payload.GMOD.DP_ErrMessages,payload.GMOD.DP_FlashRolloverCounter,payload.GMOD.DP_CPLDTimeoutCounter,payload.GMOD.DP_SegFaultCount,payload.GMOD.DP_SegFaultType,payload.GMOD.DP_CorrBitErrorCount,payload.GMOD.DP_NonCorrBitErrorCount,payload.GMOD.DP_ForbiddenReadCount,core.EventDispatcher.overflowCount,EMOD.Serial.txFailures,EMOD.Serial.rxFailures,EMOD.Serial.framingErrors,EMOD.Serial.parityErrors,EMOD.Serial.overrunErrors,GMOD.Serial.txFailures,GMOD.Serial.rxFailures,GMOD.Serial.framingErrors,GMOD.Serial.parityErrors,GMOD.Serial.overrunErrors,comms.HMAC.authenticatedFrameCount,comms.HMAC.failedAuthenticationCount,comms.HMAC.droppedFrameCount,comms.HMAC.seqResyncCount,mission.ModeManager.EntryError,mission.ModeManager.ExitError,cdh.telemetry.DataPool.paramValid
474,8716675,14527,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,16225,16818,39629,200,8179,0,154,467,0,19,0,0,26,828,17690,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
475,8717275,14528,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,18016,18232,39636,200,8189,0,154,467,0,19,0,0,26,829,17737,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
476,8717875,14529,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,19807,15848,39280,200,8199,0,154,467,0,19,0,0,23,829,17666,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
477,8718475,14530,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,21598,17078,38771,200,8209,0,154,467,0,19,0,0,19,829,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
478,8719076,14531,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,23389,15802,38264,200,8219,0,154,467,0,19,0,0,16,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
479,8719676,14532,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,25180,18269,38170,200,8229,0,154,467,0,19,0,0,16,829,17416,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
480,8720276,14533,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,26971,17432,38344,200,8239,0,154,467,0,19,0,0,18,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
481,8720876,14534,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,28762,16800,38640,200,8249,0,154,467,0,19,0,0,20,828,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
482,8721476,14535,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,30553,18394,38994,200,8259,0,154,467,0,19,0,0,22,828,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
483,8722076,14536,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,32344,14775,39307,200,8269,0,154,467,0,19,0,0,23,828,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
484,8722676,14537,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,34135,16313,39480,200,8279,0,154,467,0,19,0,0,24,829,17690,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
485,8723276,14538,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,35926,17040,39267,200,8289,0,154,467,0,19,0,0,22,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
486,8723876,14539,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,37717,17515,38834,200,8299,0,154,467,0,19,0,0,19,829,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
487,8724476,14540,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,39508,16623,38312,200,8309,0,154,467,0,19,0,0,16,829,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
488,8725076,14541,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,41299,17272,38009,200,8319,0,154,467,0,19,0,0,14,828,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
489,8725676,14542,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,43090,17744,38104,200,8329,0,154,467,0,19,0,0,16,828,17416,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
490,8726276,14543,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,44881,16374,38418,200,8339,0,154,467,0,19,0,0,18,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
491,8726876,14544,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,46672,15315,38798,200,8349,0,154,467,0,19,0,0,20,829,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
492,8727476,14545,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,48463,16168,39115,200,8359,0,154,467,0,19,0,0,22,829,17571,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
493,8728076,14546,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,50254,16933,39371,200,8369,0,154,467,0,19,0,0,24,829,17654,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
494,8728676,14547,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,52045,17169,39357,200,8379,0,154,467,0,19,0,0,24,829,17678,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
495,8729276,14548,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,53838,17817,39008,200,8389,0,154,467,0,19,0,0,21,829,17606,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
496,8729876,14549,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,55630,14151,38516,200,8399,0,154,467,0,19,0,0,18,829,17523,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,463,4,0,97,0,0,11111111111111111111111111111111
497,8730476,14550,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,57421,18246,38065,200,8689,0,154,491,0,29,0,0,19,829,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,487,4,0,105,0,0,11111111111111111111111111111111
498,8731076,14551,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,59212,18690,38037,200,8699,0,154,491,0,29,0,0,17,828,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,487,4,0,105,0,0,11111111111111111111111111111111
499,8731676,14552,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,61003,16251,38348,200,8709,0,154,491,0,29,0,0,18,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,487,4,0,105,0,0,11111111111111111111111111111111
500,8732276,14553,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,62794,17254,38729,200,8719,0,154,491,0,29,0,0,20,828,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,487,4,0,105,0,0,11111111111111111111111111111111
501,8732876,14554,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,64585,16112,39060,200,8729,0,154,491,0,29,0,0,22,828,17583,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,487,4,0,105,0,0,11111111111111111111111111111111
502,8733476,14555,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,840,17320,39427,200,8739,0,154,491,0,29,0,0,24,828,17654,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,487,4,0,105,0,0,11111111111111111111111111111111
503,8734076,14556,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,2631,17664,39511,200,8749,0,154,491,0,29,0,0,26,829,17714,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,487,4,0,105,0,0,11111111111111111111111111111111
504,8734676,14557,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,4422,14984,39303,200,8759,0,154,491,0,29,0,0,24,829,17678,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,487,4,0,105,0,0,11111111111111111111111111111111
505,8735276,14558,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,6213,16114,38876,200,8769,0,154,491,0,29,0,0,20,829,17583,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,487,4,0,105,0,0,11111111111111111111111111111111
506,8861278,14768,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,0,15889,15356,38003,200,12694,0,249,773,0,42,0,0,14,828,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,759,14,0,158,0,0,11111111111111111111111111111111
507,8861878,14769,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,0,15889,16981,37850,200,12708,0,249,776,0,46,0,0,13,828,17345,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,762,14,0,159,0,0,11111111111111111111111111111111
508,8862478,14770,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,16817,37994,200,12873,0,249,798,0,6,0,0,17,828,17440,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,784,14,0,169,0,0,11111111111111111111111111111111
509,8863078,14771,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,15564,38337,200,12884,0,249,798,0,0,0,0,18,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,784,14,0,169,0,0,11111111111111111111111111111111
510,8863678,14772,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,11,15889,14076,38696,200,12894,0,249,798,0,0,0,0,20,828,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,784,14,0,169,0,0,11111111111111111111111111111111
511,8864278,14773,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,16804,39024,200,12904,0,249,798,0,0,0,0,22,828,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,784,14,0,169,0,0,11111111111111111111111111111111
512,8864878,14774,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,15688,39219,200,12914,0,249,798,0,0,0,0,23,829,17606,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,784,14,0,169,0,0,11111111111111111111111111111111
513,8865478,14775,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,17082,39024,200,12924,0,249,798,0,0,0,0,21,829,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,784,14,0,169,0,0,11111111111111111111111111111111
514,8866078,14776,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,15113,38582,200,12934,0,249,798,0,0,0,0,18,829,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,784,14,0,169,0,0,11111111111111111111111111111111
515,8866678,14777,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,14974,38083,200,12944,0,249,798,0,0,0,0,14,829,17416,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,784,14,0,169,0,0,11111111111111111111111111111111
516,8867278,14778,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,17900,37734,200,12954,0,249,798,0,0,0,0,12,828,17345,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,784,14,0,169,0,0,11111111111111111111111111111111
517,8867878,14779,0000101010011001000000001111011000101101010111000111101011000000,0000101010011001000000001111011000101101010111000111101011000000,0,0,0,0,0,669920681,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,11,15889,18409,37831,200,13193,0,249,838,0,2,0,0,18,828,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,826,14,0,174,0,0,11111111111111111111111111111111
518,8868478,14780,0000101010011001000000001111011000101101010111000111101011000000,0000101010011001000000001111011000101101010111000111101011000000,0,0,0,0,0,669920681,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,0,15889,15182,38133,200,13248,0,249,854,0,0,0,0,18,828,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,840,14,0,176,0,0,11111111111111111111111111111111
519,8869078,14781,0000101010011001000000100001101111010010110110111100001101000000,0000101010011001000000100001101111010010110110111100001101000000,0,0,0,0,0,669920690,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,0,15889,16686,38434,200,13258,0,249,854,0,0,0,0,19,828,17487,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,840,14,0,176,0,0,11111111111111111111111111111111
520,8869678,14782,0000101010011001000000100101001101100000000011001100001101000000,0000101010011001000000100101001101100000000011001100001101000000,0,0,0,0,0,669920690,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,18075,38828,200,13268,0,249,854,0,0,0,0,20,828,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,840,14,0,176,0,0,11111111111111111111111111111111
521,8870278,14783,0000101010011001000000100101001101100000000011001100001101000000,0000101010011001000000100101001101100000000011001100001101000000,0,0,0,0,0,669920690,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,16917,39089,200,13278,0,249,854,0,0,0,0,22,828,17583,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,840,14,0,176,0,0,11111111111111111111111111111111
522,8870878,14784,0000101010011001000000110111100011000110110010001000101010000000,0000101010011001000000110111100011000110110010001000101010000000,0,0,0,0,0,669920691,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,16176,39120,200,13288,0,249,854,0,0,0,0,22,829,17606,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,840,14,0,176,0,0,11111111111111111111111111111111
523,8871478,14785,0000101010011001000000110111100011000110110010001000101010000000,0000101010011001000000110111100011000110110010001000101010000000,0,0,0,0,0,669920691,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,14278,38779,200,13298,0,249,854,0,0,0,0,19,829,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,840,14,0,176,0,0,11111111111111111111111111111111
524,8872078,14786,0000101010011001000001001101010111111101101101000011001011000000,0000101010011001000001001101010111111101101101000011001011000000,0,0,0,0,0,669920773,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,15682,38329,200,13308,0,249,854,0,0,0,0,16,829,17452,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,840,14,0,176,0,0,11111111111111111111111111111111
525,8872678,14787,0000101010011001000001001101010111111101101101000011001011000000,0000101010011001000001001101010111111101101101000011001011000000,0,0,0,0,0,669920773,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,16504,37916,200,13318,0,249,854,0,0,0,0,13,828,17368,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,840,14,0,176,0,0,11111111111111111111111111111111
526,8873278,14788,0000101010011001000001001101011000001100111101100111001011000000,0000101010011001000001001101011000001100111101100111001011000000,0,0,0,0,0,669920773,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,11,15889,14531,37791,200,13348,0,249,865,0,6,0,0,14,828,17356,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,851,14,0,183,0,0,11111111111111111111111111111111
527,9032881,15054,0000101010011001100101100101100010100000100111011110001100000000,0000101010011001100101100101100010100000100111011110001100000000,0,0,0,0,0,679113515,2159807942,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,128,0,0,2,0,0,4,10,15889,16666,38128,200,18921,0,25,1203,0,31,0,0,15,828,17440,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,1183,20,0,251,0,0,11111111111111111111111111111111
