Unnamed: 0,ODT,RowID,param readonly uint16 busVoltages[0:2],param readonly uint16 busCurrents[0:2],param readonly uint16 analogueToDigitalReference,param readonly uint16 sensorCurrent,param readonly uint16 rawGyroTemperature[0:2],param readonly raw3 gyroStatus,param readonly uint16 mtm1Temperature,param readonly uint16 eccStatisticsPacked_7,param readonly uint16 eccStatisticsPacked_6,param readonly uint16 eccStatisticsPacked_5,param readonly uint16 eccStatisticsPacked_4,param readonly uint16 eccStatisticsPacked_3,param readonly uint16 eccStatisticsPacked_2,param readonly uint16 eccStatisticsPacked_1,param readonly uint16 eccStatisticsPacked_0,param readonly uint16 rawGyroTemperature_2,param readonly uint16 rawGyroTemperature_1,param readonly uint16 rawGyroTemperature_0,param readonly uint16 busCurrents_2,param readonly uint16 busCurrents_1,param readonly uint16 busCurrents_0,param readonly uint16 busVoltages_2,param readonly uint16 busVoltages_1,param readonly uint16 busVoltages_0,param readonly uint16 mtm2Temperature,param readonly uint16 eccStatisticsPacked[0:7],param readonly uint16 fss1ErrorCount,param readonly uint16 currRow,param readonly uint32 lastSvUpdate,param readonly uint16 successfulSvUpdates,param readonly uint16 totalFixFailures,cdh.telemetry.DataPool.paramValid
583,7865755,26219,140997000000000.0,77322400000000.0,32791,8615,2499710000000.0,110000001100000011,37755,0,0,0,0,32723,32723,25,25,39808,595,582,26624,1583,18003,29184,27673,32828,37711,129809441727716775377536728396988416,57930,0,7863437,1518,435,1111111111
584,7866055,26220,140933000000000.0,65983700000000.0,32790,5443,2491120000000.0,110000001100000011,37694,0,0,0,0,32723,32723,25,25,39936,594,580,56576,1791,15363,61952,34150,32813,37640,129809441727716775377536728396988416,57930,0,7863437,1518,435,1111111111
585,7866355,26221,141032000000000.0,76742600000000.0,32790,5690,2491120000000.0,110000001100000011,37750,0,0,0,0,32723,32723,25,25,39936,594,580,33280,1897,17868,4096,37443,32836,37679,129809441727716775377536728396988416,57930,0,7863437,1518,435,1111111111
586,7866655,26222,141118000000000.0,63028700000000.0,32791,8178,2508300000000.0,110000001100000011,37886,0,0,0,0,32723,32723,25,25,39680,596,584,12032,838,14675,60416,38978,32856,37813,129809441727716775377536728396988416,57930,0,7863437,1518,436,1111111111
587,7866955,26223,141113000000000.0,64751000000000.0,32790,9014,2525480000000.0,110000001100000011,38036,0,0,0,0,32723,32723,25,25,39424,598,588,38400,1114,15076,64000,28220,32855,37952,129809441727716775377536728396988416,57930,0,7863437,1518,436,1111111111
588,7867255,26224,140942000000000.0,66323000000000.0,32791,5740,2534070000000.0,110000001100000011,38198,0,0,0,0,32723,32723,25,25,39296,599,590,65024,1754,15442,3072,40408,32815,38099,129809441727716775377536728396988416,57930,0,7863437,1518,436,1111111111
589,7867555,26225,141221000000000.0,69582900000000.0,32792,6819,2551250000000.0,110000001100000011,38353,0,0,0,0,32723,32723,25,25,39040,601,594,29952,2057,16201,12800,37770,32880,38266,129809441727716775377536728396988416,57930,0,7863437,1518,436,1111111111
590,7867855,26226,140985000000000.0,69230700000000.0,32792,8968,2568430000000.0,110000001100000011,38533,0,0,0,0,32723,32723,25,25,38784,603,598,62208,1863,16119,64000,41175,32825,38446,129809441727716775377536728396988416,57930,0,7863437,1518,436,1111111111
591,7868155,26227,140869000000000.0,70660900000000.0,32791,6618,2585610000000.0,110000001100000011,38746,0,0,0,0,32723,32723,25,25,38528,605,602,4352,1496,16452,29184,40628,32798,38655,129809441727716775377536728396988416,57930,0,7863437,1518,437,1111111111
592,7868455,26228,141105000000000.0,71468300000000.0,32791,7634,2594200000000.0,110000001100000011,38898,0,0,0,0,32723,32723,25,25,38400,606,604,23296,674,16640,43520,37222,32853,38811,129809441727716775377536728396988416,57930,0,7863437,1518,437,1111111111
593,7868755,26229,140667000000000.0,60413100000000.0,32791,6477,2611380000000.0,110000001100000011,39028,0,0,0,0,32723,32723,25,25,38144,608,608,33536,1373,14066,3584,38545,32751,38944,129809441727716775377536728396988416,57930,0,7863437,1518,437,1111111111
594,7869055,26230,140624000000000.0,62384500000000.0,32788,7001,2619970000000.0,110000001100000011,39113,0,0,0,0,32723,32723,25,25,38016,609,610,17664,1526,14525,8192,37777,32741,39035,129809441727716775377536728396988416,57930,0,7863437,1518,437,1111111111
595,7869355,26231,141010000000000.0,65180500000000.0,32791,6733,2628560000000.0,110000001100000011,39160,0,0,0,0,32723,32723,25,25,37888,610,612,32000,1164,15176,46080,29429,32831,39094,129809441727716775377536728396988416,57930,0,7863437,1518,437,1111111111
596,7869655,26232,140559000000000.0,63664400000000.0,32788,5670,2619970000000.0,110000001100000011,39094,0,0,0,0,32723,32723,25,25,38016,609,610,25600,1522,14823,54784,28995,32726,39052,129809441727716775377536728396988416,57930,0,7863437,1518,438,1111111111
597,7869955,26233,141268000000000.0,70510600000000.0,32791,8042,2611380000000.0,110000001100000011,38919,0,0,0,0,32723,32723,25,25,38144,608,608,4608,1860,16417,18432,34037,32891,38877,129809441727716775377536728396988416,57930,0,7863437,1518,438,1111111111
598,7870255,26234,141036000000000.0,70454700000000.0,32792,8545,2585610000000.0,110000001100000011,38686,0,0,0,0,32723,32723,25,25,38528,605,602,49920,861,16404,14336,32942,32837,38650,129809441727716775377536728396988416,57930,0,7863437,1518,438,1111111111
599,7870555,26235,141122000000000.0,64738100000000.0,32790,6532,2559840000000.0,110000001100000011,38441,0,0,0,0,32723,32723,25,25,38912,602,596,13568,884,15073,5120,34478,32857,38397,129809441727716775377536728396988416,57930,0,7863437,1518,438,1111111111
600,7870855,26236,141092000000000.0,74655200000000.0,32789,7811,2542660000000.0,110000001100000011,38193,0,0,0,0,32723,32723,25,25,39168,600,592,14336,1197,17382,26624,35466,32850,38153,129809441727716775377536728396988416,57930,0,7870716,1519,438,1111111111
601,7871155,26237,141126000000000.0,62719500000000.0,32792,7499,2516890000000.0,110000001100000011,37932,0,0,0,0,32723,32723,25,25,39552,597,586,39680,1412,14603,15360,29977,32858,37897,129809441727716775377536728396988416,57930,0,7870716,1519,438,1111111111
602,8070058,26900,141268000000000.0,72185600000000.0,32790,8161,2534070000000.0,110000001100000011,38116,0,0,0,0,32723,32723,25,25,39296,599,590,49152,1291,16807,18432,34037,32891,38077,129809441727716775377536728396988416,57930,0,8069655,1573,523,1111111111
603,8070358,26901,141281000000000.0,79096200000000.0,32791,7408,2508300000000.0,110000001100000011,37870,0,0,0,0,32723,32723,25,25,39680,596,584,29184,1255,18416,35328,35793,32894,37834,129809441727716775377536728396988416,57930,0,8069655,1573,523,1111111111
604,8070658,26902,141221000000000.0,76493500000000.0,32788,8778,2499710000000.0,110000001100000011,37695,0,0,0,0,32723,32723,25,25,39808,595,582,9984,2021,17810,12800,37770,32880,37677,129809441727716775377536728396988416,57930,0,8069655,1573,523,1111111111
605,8070958,26903,141101000000000.0,60567700000000.0,32792,8292,2491120000000.0,110000001100000011,37645,0,0,0,0,32723,32723,25,25,39936,594,580,19712,1086,14102,33280,41723,32852,37629,129809441727716775377536728396988416,57930,0,8069655,1573,523,1111111111
606,8071258,26904,140967000000000.0,78164200000000.0,32791,6935,2499710000000.0,110000001100000011,37740,0,0,0,0,32723,32723,25,25,39808,595,582,2560,1376,18199,50688,28661,32821,37715,129809441727716775377536728396988416,57930,0,8069655,1573,524,1111111111
607,8071558,26905,141251000000000.0,78829900000000.0,32792,8000,2508300000000.0,110000001100000011,37862,0,0,0,0,32723,32723,25,25,39680,596,584,60160,1071,18354,56832,36781,32887,37820,129809441727716775377536728396988416,57930,0,8069655,1573,524,1111111111
608,8071858,26906,140620000000000.0,73409700000000.0,32790,5437,2516890000000.0,110000001100000011,38012,0,0,0,0,32723,32723,25,25,39552,597,586,28928,1815,17092,63488,42277,32740,37959,129809441727716775377536728396988416,57930,0,8069655,1573,524,1111111111
609,8072158,26907,140516000000000.0,70489100000000.0,32790,6835,2534070000000.0,110000001100000011,38162,0,0,0,0,32723,32723,25,25,39296,599,590,6912,1476,16412,59392,28227,32716,38100,129809441727716775377536728396988416,57930,0,8069655,1573,524,1111111111
610,8072458,26908,141105000000000.0,60275700000000.0,32793,8410,2551250000000.0,110000001100000011,38312,0,0,0,0,32723,32723,25,25,39040,601,594,58624,1967,14034,43520,37222,32853,38268,129809441727716775377536728396988416,57930,0,8069655,1573,524,1111111111
611,8072758,26909,141156000000000.0,71799100000000.0,32792,5850,2568430000000.0,110000001100000011,38539,0,0,0,0,32723,32723,25,25,38784,603,598,50944,2009,16717,59392,28988,32865,38480,129809441727716775377536728396988416,57930,0,8069655,1573,525,1111111111
612,8073058,26910,140860000000000.0,65399600000000.0,32792,6200,2585610000000.0,110000001100000011,38712,0,0,0,0,32723,32723,25,25,38528,605,602,11264,2029,15227,22528,34371,32796,38655,129809441727716775377536728396988416,57930,0,8069655,1573,525,1111111111
613,8073358,26911,140963000000000.0,73405400000000.0,32789,5478,2594200000000.0,110000001100000011,38854,0,0,0,0,32723,32723,25,25,38400,606,604,42496,1738,17091,40448,33162,32820,38810,129809441727716775377536728396988416,57930,0,8069655,1573,525,1111111111
614,8073658,26912,141101000000000.0,75595800000000.0,32792,8893,2611380000000.0,110000001100000011,38962,0,0,0,0,32723,32723,25,25,38144,608,608,13824,1230,17601,33280,41723,32852,38931,129809441727716775377536728396988416,57930,0,8069655,1573,525,1111111111
615,8073958,26913,141307000000000.0,68650900000000.0,32793,7834,2611380000000.0,110000001100000011,39041,0,0,0,0,32723,32723,25,25,38144,608,608,3328,2178,15984,3584,39306,32900,39031,129809441727716775377536728396988416,57930,0,8069655,1573,525,1111111111
616,8074258,26914,141165000000000.0,75819200000000.0,32793,8981,2619970000000.0,110000001100000011,39086,0,0,0,0,32723,32723,25,25,38016,609,610,45056,2171,17653,512,35246,32867,39054,129809441727716775377536728396988416,57930,0,8074041,1574,525,1111111111
617,8074558,26915,141015000000000.0,70549200000000.0,32792,7406,2611380000000.0,110000001100000011,38986,0,0,0,0,32723,32723,25,25,38144,608,608,21504,1025,16426,42496,40187,32832,38944,129809441727716775377536728396988416,57930,0,8074041,1574,525,1111111111
618,8074858,26916,141169000000000.0,74238600000000.0,32790,9201,2594200000000.0,110000001100000011,38797,0,0,0,0,32723,32723,25,25,38400,606,604,45568,1377,17285,10752,30745,32868,38762,129809441727716775377536728396988416,57930,0,8074041,1574,525,1111111111
619,8075158,26917,140864000000000.0,65339400000000.0,32792,6278,2577020000000.0,110000001100000011,38563,0,0,0,0,32723,32723,25,25,38656,604,600,4608,954,15213,32768,29870,32797,38543,129809441727716775377536728396988416,57930,0,8074041,1574,525,1111111111
620,8075458,26918,141255000000000.0,65584200000000.0,32791,8174,2559840000000.0,110000001100000011,38349,0,0,0,0,32723,32723,25,25,38912,602,596,41472,753,15270,1536,32281,32888,38327,129809441727716775377536728396988416,57930,0,8074041,1574,525,1111111111
621,8075759,26919,140748000000000.0,77176400000000.0,32792,8086,2542660000000.0,110000001100000011,38140,0,0,0,0,32723,32723,25,25,39168,600,592,13312,2024,17969,63488,29322,32770,38113,129809441727716775377536728396988416,57930,0,8075504,1575,525,1111111111
622,8076059,26920,141186000000000.0,68165500000000.0,32791,8045,2516890000000.0,110000001100000011,37902,0,0,0,0,32723,32723,25,25,39552,597,586,55040,1129,15871,37888,28000,32872,37858,129809441727716775377536728396988416,57930,0,8075504,1575,525,1111111111
623,8076358,26921,140980000000000.0,64227000000000.0,32790,5878,2499710000000.0,110000001100000011,37718,0,0,0,0,32723,32723,25,25,39808,595,582,7680,901,14954,2048,30418,32824,37709,129809441727716775377536728396988416,57930,0,8075504,1575,525,1111111111
624,8076658,26922,141096000000000.0,62109600000000.0,32790,8904,2491120000000.0,110000001100000011,37665,0,0,0,0,32723,32723,25,25,39936,594,580,10240,1189,14461,36864,30965,32851,37649,129809441727716775377536728396988416,57930,0,8075504,1575,525,1111111111
625,8076958,26923,140985000000000.0,64416000000000.0,32790,8227,2499710000000.0,110000001100000011,37728,0,0,0,0,32723,32723,25,25,39808,595,582,16384,1228,14998,64000,41175,32825,37706,129809441727716775377536728396988416,57930,0,8075504,1575,525,1111111111
626,8077258,26924,141199000000000.0,67233500000000.0,32790,8104,2508300000000.0,110000001100000011,37877,0,0,0,0,32723,32723,25,25,39680,596,584,28416,1250,15654,54784,29756,32875,37838,129809441727716775377536728396988416,57930,0,8075504,1575,526,1111111111
627,8077558,26925,141242000000000.0,72937200000000.0,32792,7302,2525480000000.0,110000001100000011,38026,0,0,0,0,32723,32723,25,25,39424,598,588,39936,997,16982,50176,30524,32885,37973,129809441727716775377536728396988416,57930,0,8075504,1575,526,1111111111
628,8077858,26926,141204000000000.0,65416800000000.0,32790,7975,2534070000000.0,110000001100000011,38201,0,0,0,0,32723,32723,25,25,39296,599,590,22528,2336,15231,51200,40514,32876,38138,129809441727716775377536728396988416,57930,0,8075504,1575,526,1111111111
629,8078158,26927,141045000000000.0,69664500000000.0,32790,6877,2551250000000.0,110000001100000011,38384,0,0,0,0,32723,32723,25,25,39040,601,594,42240,1990,16220,20992,39199,32839,38318,129809441727716775377536728396988416,57930,0,8075504,1575,526,1111111111
630,8078458,26928,140465000000000.0,61761700000000.0,32790,8655,2568430000000.0,110000001100000011,38588,0,0,0,0,32723,32723,25,25,38784,603,598,28928,1072,14380,43520,36461,32704,38526,129809441727716775377536728396988416,57930,0,8075504,1575,526,1111111111
631,8078758,26929,141165000000000.0,78490600000000.0,32790,9290,2594200000000.0,110000001100000011,38808,0,0,0,0,32723,32723,25,25,38400,606,604,51712,1108,18275,512,35246,32867,38750,129809441727716775377536728396988416,57930,0,8075504,1575,527,1111111111
632,8079058,26930,141212000000000.0,77739000000000.0,32790,9189,2611380000000.0,110000001100000011,38960,0,0,0,0,32723,32723,25,25,38144,608,608,60928,1402,18100,6144,31513,32878,38912,129809441727716775377536728396988416,57930,0,8075504,1575,527,1111111111
633,8079358,26931,140551000000000.0,65494100000000.0,32789,5762,2619970000000.0,110000001100000011,39076,0,0,0,0,32723,32723,25,25,38016,609,610,48384,2192,15249,34304,37997,32724,39045,129809441727716775377536728396988416,57930,0,8075504,1575,527,1111111111
634,8079658,26932,141131000000000.0,72091100000000.0,32790,9182,2628560000000.0,110000001100000011,39153,0,0,0,0,32723,32723,25,25,37888,610,612,12032,1128,16785,11776,40735,32859,39126,129809441727716775377536728396988416,57930,0,8075504,1575,527,1111111111
635,8079958,26933,140568000000000.0,64081000000000.0,32792,6154,2628560000000.0,110000001100000011,39182,0,0,0,0,32723,32723,25,25,37888,610,612,59904,1341,14920,61440,35252,32728,39150,129809441727716775377536728396988416,57930,0,8075504,1575,527,1111111111
636,8080258,26934,140963000000000.0,68144100000000.0,32792,7689,2619970000000.0,110000001100000011,39095,0,0,0,0,32723,32723,25,25,38016,609,610,49408,2271,15866,40448,33162,32820,39062,129809441727716775377536728396988416,57930,0,8075504,1575,528,1111111111
637,8080558,26935,140538000000000.0,63677300000000.0,32788,5907,2611380000000.0,110000001100000011,38910,0,0,0,0,32723,32723,25,25,38144,608,608,50432,1752,14826,17408,36241,32721,38876,129809441727716775377536728396988416,57930,0,8075504,1575,528,1111111111
638,8080858,26936,141062000000000.0,70940100000000.0,32790,9169,2585610000000.0,110000001100000011,38659,0,0,0,0,32723,32723,25,25,38528,605,602,63744,1909,16517,48128,36454,32843,38647,129809441727716775377536728396988416,57930,0,8075504,1575,528,1111111111
639,8081158,26937,140624000000000.0,71313700000000.0,32791,9023,2559840000000.0,110000001100000011,38413,0,0,0,0,32723,32723,25,25,38912,602,596,37120,961,16604,8192,37777,32741,38382,129809441727716775377536728396988416,57930,0,8075504,1575,528,1111111111
640,8081458,26938,141259000000000.0,72258600000000.0,32789,8221,2542660000000.0,110000001100000011,38183,0,0,0,0,32723,32723,25,25,39168,600,592,23040,1071,16824,11776,27780,32889,38150,129809441727716775377536728396988416,57930,0,8075504,1575,528,1111111111
641,8081759,26939,140907000000000.0,69329500000000.0,32790,6289,2525480000000.0,110000001100000011,37976,0,0,0,0,32723,32723,25,25,39424,598,588,20224,2104,16142,28160,30638,32807,37937,129809441727716775377536728396988416,57930,0,8075504,1575,529,1111111111
642,8082059,26940,141195000000000.0,71975200000000.0,32788,9009,2508300000000.0,110000001100000011,37794,0,0,0,0,32723,32723,25,25,39680,596,584,34816,2106,16758,44544,34257,32874,37782,129809441727716775377536728396988416,57930,0,8075504,1575,529,1111111111
643,8082359,26941,140912000000000.0,67018800000000.0,32791,5960,2499710000000.0,110000001100000011,37723,0,0,0,0,32723,32723,25,25,39808,595,582,27648,1988,15604,24576,41396,32808,37722,129809441727716775377536728396988416,57930,0,8075504,1575,529,1111111111
644,8082659,26942,141178000000000.0,77111900000000.0,32791,7326,2499710000000.0,110000001100000011,37756,0,0,0,0,32723,32723,25,25,39808,595,582,20224,872,17954,17408,37002,32870,37744,129809441727716775377536728396988416,57930,0,8075504,1575,529,1111111111
645,8082959,26943,140980000000000.0,76673900000000.0,32789,6985,2508300000000.0,110000001100000011,37884,0,0,0,0,32723,32723,25,25,39680,596,584,45824,2194,17852,2048,30418,32824,37854,129809441727716775377536728396988416,57930,0,8075504,1575,529,1111111111
646,8083259,26944,140959000000000.0,66284300000000.0,32790,9080,2525480000000.0,110000001100000011,38065,0,0,0,0,32723,32723,25,25,39424,598,588,56064,1063,15433,30208,37663,32819,38020,129809441727716775377536728396988416,57930,0,8075504,1575,530,1111111111
647,8083559,26945,141045000000000.0,73070400000000.0,32791,8213,2542660000000.0,110000001100000011,38227,0,0,0,0,32723,32723,25,25,39168,600,592,20480,1852,17013,20992,39199,32839,38185,129809441727716775377536728396988416,57930,0,8075504,1575,530,1111111111
648,8083859,26946,140967000000000.0,65897800000000.0,32789,8646,2559840000000.0,110000001100000011,38418,0,0,0,0,32723,32723,25,25,38912,602,596,57856,1781,15343,50688,28661,32821,38351,129809441727716775377536728396988416,57930,0,8075504,1575,530,1111111111
649,8084159,26947,141212000000000.0,59322200000000.0,32790,8924,2577020000000.0,110000001100000011,38585,0,0,0,0,32723,32723,25,25,38656,604,600,34304,1704,13812,6144,31513,32878,38532,129809441727716775377536728396988416,57930,0,8075504,1575,530,1111111111
650,8084459,26948,141225000000000.0,69260700000000.0,32792,8049,2585610000000.0,110000001100000011,38791,0,0,0,0,32723,32723,25,25,38528,605,602,40704,875,16126,23040,33269,32881,38728,129809441727716775377536728396988416,57930,0,8075504,1575,530,1111111111
651,8084759,26949,141066000000000.0,72374600000000.0,32791,8761,2611380000000.0,110000001100000011,38972,0,0,0,0,32723,32723,25,25,38144,608,608,57856,1618,16851,58368,31953,32844,38932,129809441727716775377536728396988416,57930,0,8075504,1575,531,1111111111
652,8085059,26950,140482000000000.0,65678700000000.0,32792,6065,2619970000000.0,110000001100000011,39096,0,0,0,0,32723,32723,25,25,38016,609,610,13056,917,15292,5120,33717,32708,39064,129809441727716775377536728396988416,57930,0,8075504,1575,531,1111111111
